Locode,Phrase,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,AvgMsv,Competition,CostPerClick
US NYC,monty python,2400.0,1900.0,1900.0,1900.0,1900.0,2900.0,2400.0,2400.0,1900.0,2400.0,1900.0,2400.0,2400.0,0.026198934,3.8056410000000005
US NYC,mormon underwear,880.0,720.0,590.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,590.0,590.0,720.0,0.22090823084201,0.6037589999999999
US NYC,mortgage,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,5400.0,5400.0,8100.0,6600.0,6600.0,6600.0,0.729603915,27.657087
US NYC,mos fet,480.0,480.0,320.0,320.0,320.0,480.0,480.0,390.0,390.0,390.0,390.0,480.0,390.0,0.11469639190377999,3.69965
US NYC,mothers day messages,480.0,9900.0,40.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,880.0,0.121262458,1.178785
US NYC,motorola surfboard sb6121,70.0,70.0,70.0,90.0,70.0,90.0,90.0,90.0,50.0,50.0,40.0,50.0,70.0,0.42857142857143,0.1179
US NYC,moultrie trail cam,10.0,10.0,10.0,30.0,50.0,90.0,50.0,30.0,20.0,10.0,10.0,10.0,30.0,1.0,0.7783100000000001
US NYC,movies in the theater,590.0,480.0,480.0,590.0,390.0,480.0,480.0,590.0,590.0,720.0,590.0,590.0,590.0,0.024943310657596,
US NYC,mozilla thunderbird,590.0,590.0,590.0,590.0,590.0,590.0,480.0,480.0,480.0,590.0,590.0,590.0,590.0,0.020819490586932003,1.07265
US NYC,mpls news,390.0,110.0,90.0,320.0,90.0,210.0,110.0,110.0,90.0,70.0,70.0,70.0,140.0,0.06473214285714299,
US NYC,mudding tires,260.0,210.0,140.0,110.0,210.0,170.0,170.0,110.0,170.0,140.0,110.0,170.0,170.0,1.0,1.113364
US NYC,multimedia messaging,2400.0,1900.0,1900.0,1900.0,1900.0,2400.0,2900.0,1900.0,1900.0,2400.0,1600.0,1900.0,1900.0,0.26824004455583,5.0359739999999995
US NYC,museum of science and industry,720.0,590.0,480.0,390.0,590.0,480.0,480.0,480.0,260.0,390.0,390.0,590.0,480.0,0.052548191180354,0.991238
US NYC,museums of art,720.0,590.0,720.0,720.0,590.0,590.0,590.0,590.0,590.0,480.0,590.0,590.0,590.0,0.073938840712004,2.21648
US NYC,mushroom grow kit,50.0,70.0,50.0,40.0,40.0,40.0,50.0,50.0,90.0,50.0,50.0,50.0,50.0,0.88140161725067,0.819167
US NYC,music beats,210.0,260.0,170.0,170.0,210.0,210.0,210.0,210.0,170.0,210.0,170.0,260.0,210.0,0.28693009118540996,1.59334
US NYC,music beats,210.0,260.0,170.0,170.0,210.0,210.0,210.0,210.0,170.0,210.0,170.0,260.0,210.0,0.28693009118540996,1.59334
US NYC,musical shops,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24489795918367002,1.48359
US NYC,mutual fund reviews,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,0.28571428600000004,
US NYC,my sprint login,390.0,390.0,390.0,390.0,390.0,720.0,880.0,590.0,590.0,590.0,480.0,590.0,590.0,0.014237451737452,
US NYC,myaccountinglab,1900.0,1900.0,480.0,320.0,480.0,2400.0,1900.0,1600.0,1000.0,720.0,2400.0,2400.0,1600.0,0.0022703457911280004,1.7075749999999998
US NYC,mywalden,1000.0,1300.0,1600.0,1300.0,1000.0,1300.0,1300.0,1000.0,1300.0,1300.0,1000.0,1600.0,1300.0,0.0033160064527690005,
US NYC,narcissistic personality,2400.0,390.0,170.0,140.0,390.0,2400.0,1600.0,170.0,140.0,320.0,880.0,170.0,720.0,0.06133979015334901,0.386342
US NYC,nba playoffs,246000.0,550000.0,110000.0,2400.0,1600.0,590.0,1300.0,2900.0,2400.0,1000.0,1600.0,6600.0,74000.0,0.009570361,5.515619999999999
US NYC,nearest truck stop,90.0,50.0,90.0,50.0,50.0,70.0,50.0,40.0,50.0,30.0,20.0,50.0,50.0,0.042857142857142996,
US NYC,neon genesis evangelion,1900.0,1600.0,1900.0,1600.0,1900.0,1900.0,1900.0,1600.0,1900.0,1900.0,1600.0,1900.0,1900.0,0.014766316000000003,0.11608800000000001
US NYC,net neutrality,1300.0,1000.0,3600.0,1000.0,880.0,1000.0,1300.0,3600.0,2900.0,6600.0,4400.0,3600.0,2400.0,0.024280725000000003,1.887589
US NYC,network administrator,320.0,320.0,320.0,260.0,260.0,320.0,320.0,320.0,260.0,320.0,320.0,320.0,320.0,0.28326810176125,10.203508
US NYC,neville longbottom,1900.0,1900.0,2400.0,1600.0,1600.0,2400.0,2400.0,2400.0,1300.0,1900.0,1900.0,1900.0,1900.0,0.0029141002715410004,
US NYC,new balance,49500.0,49500.0,33100.0,33100.0,40500.0,40500.0,40500.0,60500.0,40500.0,33100.0,33100.0,40500.0,40500.0,0.794167185,0.38255100000000003
US NYC,new jordans shoes 2015,70.0,20.0,110.0,70.0,50.0,50.0,70.0,20.0,70.0,0.0,10.0,10.0,40.0,1.0,
US NYC,new kids movie,590.0,480.0,480.0,590.0,720.0,880.0,880.0,880.0,1000.0,880.0,880.0,880.0,720.0,0.038710722384192,6.215034999999999
US NYC,newtons cradle,170.0,110.0,140.0,210.0,260.0,210.0,260.0,320.0,320.0,210.0,210.0,320.0,210.0,0.6665232358003399,0.33765100000000003
US NYC,nfl sunday ticket,390.0,390.0,390.0,1000.0,5400.0,22200.0,12100.0,6600.0,5400.0,1600.0,170.0,210.0,4400.0,0.12637362637363,1.6277139999999999
US NYC,nhs,1900.0,1900.0,4400.0,1600.0,1600.0,1900.0,1900.0,1900.0,1600.0,1900.0,1600.0,1900.0,1900.0,0.003500328,0.060710000000000014
US NYC,nitrous,480.0,480.0,320.0,390.0,390.0,390.0,390.0,390.0,320.0,320.0,320.0,390.0,390.0,0.11684782608696001,
US NYC,nla for her,170.0,170.0,140.0,140.0,170.0,140.0,110.0,110.0,90.0,140.0,170.0,170.0,140.0,0.9050279329608901,0.520755
US NYC,no kill shelter,170.0,210.0,210.0,210.0,210.0,210.0,210.0,170.0,210.0,210.0,210.0,170.0,210.0,0.153846154,1.653566
US NYC,normal beats per minute,320.0,260.0,260.0,210.0,170.0,260.0,260.0,260.0,320.0,260.0,260.0,260.0,260.0,0.004495504495504001,
US NYC,northwood apt,90.0,50.0,30.0,20.0,30.0,30.0,50.0,20.0,20.0,20.0,20.0,30.0,40.0,0.015873015873016,
US NYC,norwich un,1300.0,1300.0,720.0,590.0,1000.0,1600.0,1600.0,1300.0,1300.0,1300.0,720.0,1000.0,1000.0,0.13322902876399,4.264963
US NYC,nsbe,320.0,210.0,170.0,170.0,210.0,320.0,320.0,320.0,260.0,390.0,390.0,590.0,320.0,0.028571428571429,2.018268
US NYC,nuclear power,590.0,720.0,480.0,210.0,390.0,390.0,480.0,590.0,590.0,590.0,480.0,590.0,480.0,0.02452873,0.078425
US NYC,nyquist frequency,90.0,140.0,50.0,70.0,70.0,90.0,210.0,70.0,70.0,50.0,90.0,110.0,90.0,,
US NYC,ocoee high school,30.0,30.0,10.0,30.0,50.0,50.0,30.0,30.0,20.0,20.0,20.0,20.0,30.0,0.011904761904762,
US NYC,odyssey sparknotes,170.0,210.0,70.0,30.0,50.0,590.0,590.0,320.0,260.0,140.0,320.0,260.0,260.0,0.004658385093167,
US NYC,off broadway reviews,20.0,40.0,40.0,30.0,40.0,50.0,40.0,30.0,50.0,50.0,70.0,40.0,40.0,0.292517007,2.570287
US NYC,off the shoulder top,6600.0,8100.0,9900.0,12100.0,9900.0,5400.0,3600.0,2900.0,2900.0,3600.0,3600.0,4400.0,6600.0,1.0,1.4475829999999998
US NYC,oil change,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,5400.0,4400.0,4400.0,3600.0,4400.0,5400.0,0.473756906,5.120494
US NYC,onion rings,880.0,880.0,1000.0,880.0,880.0,880.0,1000.0,880.0,880.0,1000.0,880.0,880.0,880.0,0.044496487119437995,1.713788
US NYC,opera house,480.0,480.0,480.0,390.0,480.0,480.0,590.0,480.0,480.0,480.0,480.0,590.0,480.0,0.123008618,1.933925
US NYC,opk,2900.0,2900.0,2900.0,1900.0,2900.0,2400.0,1900.0,1900.0,2900.0,2400.0,1600.0,2400.0,2400.0,0.008453085376162,0.702522
US NYC,orbtiz,110000.0,110000.0,110000.0,110000.0,110000.0,90500.0,90500.0,90500.0,90500.0,110000.0,110000.0,110000.0,110000.0,0.15841109526238,0.168593
US NYC,ordering groceries online,260.0,210.0,260.0,260.0,260.0,320.0,320.0,260.0,260.0,390.0,260.0,320.0,260.0,0.7836065573770501,4.446332
US NYC,organize stores,210.0,210.0,210.0,210.0,210.0,210.0,170.0,170.0,140.0,210.0,170.0,140.0,170.0,0.46326530612245,0.247787
US NYC,osteogenesis imperfecta,5400.0,5400.0,5400.0,4400.0,5400.0,5400.0,5400.0,5400.0,4400.0,5400.0,4400.0,4400.0,5400.0,0.007987267529252001,0.035055
US NYC,ostrich egg,480.0,480.0,390.0,390.0,480.0,480.0,480.0,590.0,480.0,720.0,480.0,480.0,480.0,0.31903796001159,0.747402
US NYC,outdoor string lights,880.0,1000.0,1000.0,880.0,720.0,590.0,480.0,260.0,170.0,170.0,260.0,260.0,590.0,1.0,1.322564
US NYC,outfit maker,140.0,110.0,90.0,90.0,110.0,90.0,90.0,90.0,110.0,110.0,90.0,90.0,110.0,0.29790940766551,1.7338060000000002
US NYC,oven baked bacon,70.0,70.0,70.0,70.0,90.0,70.0,90.0,90.0,140.0,110.0,70.0,110.0,90.0,0.048941798941799,1.10432
US NYC,overton,720.0,1000.0,1000.0,1000.0,880.0,480.0,320.0,320.0,320.0,260.0,320.0,480.0,590.0,0.19662394498281,0.12928800000000001
US NYC,pack,880.0,880.0,720.0,720.0,720.0,880.0,1000.0,1000.0,1000.0,1300.0,720.0,880.0,880.0,0.028235294117647004,1.256918
US NYC,pain under right rib cage,170.0,90.0,210.0,320.0,320.0,110.0,90.0,390.0,390.0,170.0,90.0,90.0,210.0,0.020168067226891004,0.043785000000000004
US NYC,painting paneling,90.0,50.0,40.0,40.0,70.0,70.0,50.0,50.0,30.0,40.0,30.0,40.0,50.0,0.14642857142857,0.15012499999999998
US NYC,pancreatitis symptoms,720.0,590.0,880.0,1000.0,720.0,480.0,480.0,880.0,880.0,480.0,390.0,480.0,720.0,0.124009833,0.188854
US NYC,panera bread near me,3600.0,5400.0,8100.0,5400.0,3600.0,6600.0,8100.0,3600.0,3600.0,3600.0,3600.0,3600.0,5400.0,0.017030046642803002,0.622564
US NYC,panties for sale,210.0,210.0,140.0,70.0,90.0,210.0,260.0,260.0,110.0,170.0,210.0,260.0,170.0,1.0,1.017452
US NYC,parent magazine,1000.0,1000.0,880.0,720.0,880.0,880.0,880.0,720.0,590.0,720.0,720.0,720.0,880.0,0.17160826594789003,1.457135
US NYC,password manager,1300.0,1300.0,1300.0,1600.0,1600.0,1900.0,1900.0,1600.0,1900.0,1900.0,2400.0,2900.0,1900.0,0.6752798459999999,7.848642999999999
US NYC,patio door blinds,90.0,70.0,50.0,70.0,70.0,50.0,40.0,70.0,40.0,70.0,50.0,110.0,70.0,1.0,1.592263
US NYC,pbs curious george,30.0,30.0,30.0,30.0,20.0,20.0,20.0,10.0,30.0,40.0,30.0,20.0,30.0,0.037267080745342,
US NYC,pcs connection,480.0,480.0,480.0,390.0,480.0,480.0,480.0,390.0,320.0,480.0,390.0,480.0,480.0,0.020408163265306003,0.432525
US NYC,penalty box,70.0,70.0,70.0,40.0,50.0,50.0,70.0,50.0,50.0,50.0,50.0,50.0,50.0,,
US NYC,pension plan,480.0,480.0,480.0,390.0,390.0,390.0,480.0,2900.0,720.0,880.0,720.0,720.0,720.0,0.24452481399999998,5.547382
US NYC,penske used trucks,140.0,90.0,90.0,50.0,140.0,140.0,140.0,110.0,90.0,110.0,90.0,110.0,110.0,0.50661375661376,1.159426
US NYC,peppermint candy,170.0,210.0,170.0,140.0,170.0,210.0,210.0,390.0,720.0,260.0,170.0,210.0,260.0,0.90276738967838,0.4600300000000001
US NYC,perfect ass,1300.0,1300.0,1300.0,1000.0,1000.0,1300.0,1300.0,1300.0,1300.0,1300.0,1000.0,1300.0,1300.0,0.002852754004827,0.014175
US NYC,pflag,480.0,390.0,590.0,260.0,260.0,320.0,320.0,390.0,320.0,320.0,320.0,590.0,390.0,0.004519206628169001,0.015578
US NYC,pharmacy copay,10.0,10.0,,,,,10.0,10.0,10.0,10.0,,10.0,10.0,0.14285714300000002,
US NYC,photography frames,2400.0,2900.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2900.0,2400.0,2400.0,2400.0,2400.0,0.75670103092784,1.163018
US NYC,piano keyboards,1600.0,1600.0,1300.0,1300.0,1600.0,1600.0,1900.0,2400.0,3600.0,2900.0,2400.0,2900.0,1900.0,0.9998233605652501,0.716237
US NYC,pick,1000.0,1000.0,1000.0,880.0,1000.0,1000.0,1300.0,1300.0,1300.0,1300.0,1000.0,1300.0,1000.0,0.090763822307446,1.0032
US NYC,pickup truck,1900.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1300.0,1600.0,1600.0,1900.0,1600.0,0.24362871200000005,3.793252
US NYC,picture puzzle,320.0,260.0,260.0,210.0,260.0,210.0,320.0,320.0,390.0,260.0,210.0,260.0,260.0,0.99635258358663,1.867141
US NYC,pieces,6600.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,8100.0,6600.0,0.011035207566999002,0.397127
US NYC,pike place market hours,20.0,20.0,30.0,70.0,40.0,20.0,20.0,30.0,30.0,20.0,10.0,20.0,30.0,,
US NYC,pill identifier,33100.0,27100.0,12100.0,14800.0,18100.0,27100.0,22200.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,0.035687353000000005,0.7405959999999999
US NYC,pink bedding,140.0,90.0,110.0,140.0,210.0,140.0,70.0,110.0,110.0,90.0,140.0,110.0,110.0,1.0,1.179083
US NYC,pink fluffy unicorns dancing on rainbows,590.0,390.0,320.0,320.0,260.0,260.0,320.0,260.0,260.0,260.0,210.0,260.0,320.0,,
US NYC,pizza,74000.0,110000.0,110000.0,135000.0,110000.0,110000.0,135000.0,110000.0,135000.0,110000.0,110000.0,135000.0,110000.0,0.07061611799999999,4.602301000000001
US NYC,pizza rat,1900.0,1600.0,1300.0,1300.0,1000.0,1600.0,1900.0,1300.0,1600.0,1000.0,880.0,1000.0,1300.0,0.004134587966923,
US NYC,pizza recipe,1900.0,1600.0,1300.0,1300.0,1600.0,1600.0,1600.0,1600.0,1600.0,1900.0,1900.0,1900.0,1600.0,0.054315476190476,0.186978
US NYC,planet fitness memberships,880.0,1000.0,1000.0,1000.0,1000.0,880.0,720.0,720.0,1000.0,2900.0,880.0,880.0,1000.0,0.24163969795038,0.954316
US NYC,plasti dip,3600.0,3600.0,2900.0,2900.0,3600.0,2900.0,2900.0,3600.0,2900.0,1600.0,1600.0,1900.0,2900.0,0.90720452731626,0.35042
US NYC,plymouth prowler,480.0,390.0,320.0,320.0,390.0,320.0,320.0,260.0,210.0,390.0,170.0,260.0,320.0,0.11726190476189999,0.501103
US NYC,porsche cayman for sale,170.0,170.0,110.0,140.0,110.0,110.0,110.0,70.0,90.0,90.0,110.0,110.0,110.0,0.66861826697892,1.238746
US NYC,portal log in,4400.0,5400.0,2400.0,1300.0,2400.0,5400.0,4400.0,4400.0,4400.0,2400.0,3600.0,3600.0,3600.0,0.0007520776144090001,
US NYC,potato ricer,480.0,320.0,320.0,320.0,320.0,390.0,390.0,1000.0,720.0,390.0,390.0,390.0,480.0,1.0,0.5485270000000001
US NYC,potomac md,590.0,390.0,260.0,320.0,320.0,210.0,260.0,260.0,210.0,260.0,210.0,260.0,320.0,0.0060277275467140005,
US NYC,pound sterling,390.0,390.0,2900.0,1000.0,590.0,480.0,880.0,590.0,390.0,590.0,480.0,590.0,720.0,0.002376551,
US NYC,poutine,6600.0,6600.0,6600.0,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,5400.0,6600.0,6600.0,0.004824443848834001,
US NYC,powerlifting,1000.0,1000.0,880.0,880.0,1000.0,880.0,1000.0,720.0,1300.0,880.0,880.0,1000.0,880.0,0.03970528,1.396459
US NYC,prada eyeglasses,1000.0,880.0,880.0,880.0,1000.0,1000.0,1000.0,720.0,1000.0,1000.0,1000.0,1300.0,1000.0,1.0,0.939227
US NYC,pre workouts,2900.0,2400.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,2400.0,2400.0,2400.0,2400.0,0.99925037481259,1.2601950000000002
US NYC,prefab house,480.0,320.0,320.0,320.0,390.0,320.0,320.0,260.0,260.0,320.0,390.0,390.0,320.0,1.0,0.45323100000000005
US NYC,prescription glasses,1300.0,1000.0,1000.0,1300.0,1300.0,1300.0,1300.0,1000.0,1300.0,1600.0,1300.0,1600.0,1300.0,1.0,3.39436
US NYC,primary school,480.0,480.0,390.0,390.0,480.0,720.0,720.0,590.0,480.0,590.0,590.0,590.0,480.0,0.0034013610000000003,
US NYC,progressive auto insurance quotes,140.0,170.0,170.0,170.0,170.0,170.0,320.0,260.0,140.0,110.0,140.0,260.0,170.0,0.40485601355167,2.508628
US NYC,proquest,2400.0,1900.0,1300.0,1000.0,1000.0,1600.0,2400.0,2400.0,1900.0,1300.0,1900.0,2400.0,1600.0,0.0050522648083620005,1.59172
US NYC,ps4 gta 5,210.0,210.0,210.0,210.0,210.0,170.0,170.0,260.0,480.0,260.0,170.0,210.0,210.0,0.9519094766619499,0.050864
US NYC,psn plus,2900.0,2900.0,3600.0,2900.0,3600.0,3600.0,3600.0,5400.0,6600.0,4400.0,3600.0,3600.0,3600.0,0.7809388911371901,0.268449
US NYC,pugs,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,12100.0,14800.0,12100.0,12100.0,12100.0,12100.0,0.041743828841587005,1.088014
US NYC,pyracantha,140.0,140.0,110.0,70.0,50.0,90.0,140.0,70.0,70.0,50.0,70.0,70.0,90.0,0.28571428571429,0.254474
US NYC,python tutorial,2400.0,2400.0,2400.0,1900.0,2400.0,2900.0,2400.0,1900.0,2400.0,2400.0,2400.0,2900.0,2400.0,0.31003663,2.373346
US NYC,queen bedroom,1900.0,1900.0,1900.0,1900.0,2400.0,1900.0,1900.0,1600.0,1600.0,1900.0,1900.0,1900.0,1900.0,0.999528524281,2.0177240000000003
US NYC,radiation therapy cancer,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.095238095,
US NYC,radio tune,480.0,480.0,1000.0,1600.0,1600.0,1900.0,1900.0,1600.0,1600.0,1300.0,1000.0,1300.0,1300.0,0.91300932744232,0.515358
US NYC,radio tune,480.0,480.0,1000.0,1600.0,1600.0,1900.0,1900.0,1600.0,1600.0,1300.0,1000.0,1300.0,1300.0,0.91300932744232,0.515358
US NYC,rainx wiper blades,30.0,10.0,10.0,10.0,10.0,10.0,140.0,170.0,20.0,20.0,10.0,30.0,40.0,0.58730158730159,0.17540999999999998
US NYC,ralph lauren boots,210.0,90.0,70.0,140.0,210.0,590.0,1300.0,1600.0,1900.0,1000.0,590.0,480.0,720.0,1.0,0.556619
US NYC,rdn login,70.0,40.0,50.0,110.0,90.0,140.0,140.0,90.0,140.0,140.0,110.0,140.0,110.0,,
US NYC,recording studio equipment,140.0,140.0,110.0,90.0,170.0,90.0,110.0,170.0,140.0,140.0,110.0,140.0,140.0,1.0,1.38924
US NYC,red wing heritage,210.0,170.0,140.0,140.0,210.0,480.0,590.0,590.0,480.0,390.0,320.0,320.0,320.0,0.7679708826205601,0.313716
US NYC,remote control motorcycle,110.0,110.0,140.0,390.0,170.0,140.0,210.0,170.0,260.0,90.0,50.0,50.0,170.0,0.98305084745763,0.12531499999999998
US NYC,renew passport,8100.0,8100.0,8100.0,8100.0,8100.0,6600.0,5400.0,6600.0,6600.0,12100.0,9900.0,9900.0,8100.0,0.26664053200000004,1.412419
US NYC,rental application forms,40.0,30.0,30.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0,20.0,0.80672268907563,1.714892
US NYC,rental car coupon,320.0,320.0,320.0,320.0,260.0,170.0,170.0,170.0,140.0,170.0,170.0,170.0,210.0,0.88717015468608,3.189875
US NYC,rhinocort,880.0,720.0,480.0,320.0,480.0,480.0,480.0,390.0,320.0,480.0,390.0,480.0,480.0,0.43137866500312,2.783834
US NYC,rhubarb recipes,480.0,1900.0,1000.0,390.0,170.0,140.0,110.0,40.0,50.0,70.0,50.0,140.0,390.0,0.032091097308489004,
US NYC,ride on toys for toddlers,90.0,70.0,50.0,50.0,50.0,110.0,90.0,140.0,170.0,70.0,50.0,50.0,90.0,1.0,0.7777419999999999
US NYC,rihanna calvin harris,1300.0,1900.0,1900.0,1600.0,880.0,390.0,210.0,260.0,260.0,170.0,70.0,110.0,720.0,0.001287001,
US NYC,rls treatments,140.0,70.0,390.0,110.0,140.0,110.0,70.0,40.0,70.0,110.0,90.0,50.0,110.0,0.45142857142857,0.619947
US NYC,rose gold watches for women,480.0,390.0,140.0,110.0,210.0,320.0,390.0,590.0,590.0,170.0,170.0,170.0,320.0,1.0,0.9040870000000001
US NYC,roundtable coupon,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.14285714285714002,0.24416300000000002
US NYC,router reviews,140.0,140.0,170.0,140.0,140.0,90.0,90.0,110.0,110.0,110.0,70.0,90.0,110.0,0.44854070660522,0.94428
US NYC,rpr testing,880.0,880.0,720.0,720.0,720.0,880.0,880.0,880.0,720.0,720.0,720.0,880.0,880.0,0.008918960479778,0.221925
US NYC,ruby gemstone,170.0,260.0,210.0,210.0,260.0,260.0,390.0,260.0,320.0,320.0,170.0,210.0,260.0,1.0,1.8474099999999998
US NYC,rugby,4400.0,3600.0,3600.0,2900.0,6600.0,3600.0,3600.0,3600.0,2900.0,2400.0,3600.0,3600.0,3600.0,0.029750442,1.246673
US NYC,running shoes for man,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,1.0,2.263231
US NYC,rv supplies,90.0,90.0,70.0,70.0,50.0,70.0,50.0,20.0,50.0,20.0,20.0,40.0,50.0,0.5868725868725899,0.450668
US NYC,rvs,4400.0,5400.0,4400.0,4400.0,4400.0,4400.0,4400.0,2900.0,3600.0,3600.0,2900.0,3600.0,4400.0,0.43102763229185,0.49540500000000004
US NYC,safety pins,1000.0,1000.0,1300.0,880.0,880.0,1000.0,1300.0,27100.0,2900.0,1900.0,1300.0,1300.0,3600.0,0.55059760956175,0.5740310000000001
US NYC,san diego aquarium,50.0,90.0,70.0,90.0,90.0,50.0,70.0,70.0,110.0,70.0,90.0,90.0,90.0,0.07066052227342601,1.191563
US NYC,san diego courts,20.0,90.0,40.0,30.0,30.0,40.0,30.0,30.0,20.0,30.0,20.0,20.0,30.0,,
US NYC,savile row tailors,70.0,90.0,50.0,50.0,40.0,70.0,110.0,50.0,70.0,70.0,90.0,90.0,70.0,0.180194805,1.31265
US NYC,schers shoes,1900.0,2400.0,1600.0,1600.0,1600.0,1600.0,1900.0,1600.0,1900.0,1300.0,1300.0,1900.0,1600.0,0.99771487542385,0.481487
US NYC,scones near me,10.0,30.0,20.0,10.0,10.0,20.0,10.0,30.0,20.0,20.0,30.0,40.0,20.0,0.087662338,
US NYC,scout bar,70.0,20.0,40.0,30.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,50.0,30.0,0.0023809523809520004,
US NYC,seagull lighting,390.0,390.0,320.0,390.0,320.0,320.0,320.0,320.0,260.0,390.0,260.0,390.0,320.0,0.7944424652654101,3.269431
US NYC,sears credit cards,9900.0,4400.0,9900.0,14800.0,12100.0,5400.0,6600.0,14800.0,18100.0,6600.0,2900.0,6600.0,9900.0,0.17915302429778,0.662721
US NYC,secret starbucks menu,210.0,210.0,320.0,260.0,210.0,210.0,210.0,140.0,90.0,140.0,170.0,210.0,210.0,0.007377598926894002,2.227983
US NYC,seo jobs,70.0,50.0,90.0,50.0,70.0,70.0,40.0,50.0,50.0,110.0,70.0,110.0,70.0,0.118622449,
US NYC,seroquel,9900.0,8100.0,8100.0,8100.0,9900.0,8100.0,9900.0,9900.0,12100.0,8100.0,8100.0,8100.0,8100.0,0.13855411941698997,3.620917
US NYC,sex shop,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,5400.0,6600.0,6600.0,6600.0,6600.0,5400.0,0.27585279483616,0.8568629999999999
US NYC,sharpstone grinder,170.0,140.0,140.0,110.0,170.0,170.0,140.0,140.0,170.0,140.0,140.0,140.0,140.0,0.44094488188976,0.180141
US NYC,shoes outlet,210.0,260.0,170.0,210.0,210.0,260.0,210.0,170.0,170.0,170.0,110.0,260.0,210.0,0.64559270516717,0.661652
US NYC,shredz,3600.0,2400.0,1300.0,1000.0,1000.0,1000.0,880.0,1000.0,720.0,1000.0,880.0,880.0,1300.0,0.37741091860084997,0.106249
US NYC,side effect of ciprofloxacin,210.0,170.0,170.0,210.0,170.0,210.0,170.0,140.0,140.0,170.0,140.0,170.0,170.0,,
US NYC,silver flats,590.0,880.0,590.0,320.0,480.0,480.0,260.0,210.0,260.0,320.0,390.0,480.0,480.0,1.0,1.348711
US NYC,single malt,390.0,480.0,320.0,320.0,320.0,390.0,390.0,390.0,590.0,480.0,480.0,390.0,390.0,0.172257821,2.826197
US NYC,sink faucets,480.0,480.0,390.0,480.0,480.0,480.0,590.0,590.0,590.0,480.0,590.0,720.0,480.0,1.0,1.445509
US NYC,skirts outfits,170.0,170.0,110.0,110.0,110.0,110.0,90.0,110.0,110.0,90.0,90.0,110.0,110.0,0.31484049930652,0.585295
US NYC,skylar astin,2400.0,1600.0,1300.0,2400.0,2400.0,4400.0,2400.0,2400.0,2400.0,2400.0,1300.0,1300.0,2400.0,0.00021710811984299998,
US NYC,slate credit card,260.0,170.0,210.0,260.0,320.0,210.0,210.0,210.0,210.0,320.0,260.0,260.0,260.0,0.25588066551922,2.391406
US NYC,sleep number beds,1600.0,1600.0,1300.0,1600.0,2900.0,1900.0,1900.0,2900.0,2900.0,1900.0,1900.0,1600.0,1900.0,0.998712998713,3.810724
US NYC,sleeveless hoodies,1300.0,1300.0,1300.0,1000.0,1000.0,880.0,720.0,590.0,590.0,720.0,590.0,880.0,880.0,1.0,0.636182
US NYC,slideshows,1600.0,1600.0,1600.0,1000.0,1300.0,1600.0,1600.0,1600.0,1600.0,1600.0,1300.0,1600.0,1600.0,0.40526038001407,1.6113300000000002
US NYC,small toilets,210.0,210.0,140.0,170.0,170.0,210.0,210.0,210.0,110.0,210.0,210.0,260.0,210.0,1.0,1.1329129999999998
US NYC,smoked salmon,1300.0,1600.0,1300.0,1300.0,1000.0,1300.0,1300.0,1000.0,1600.0,1600.0,1300.0,1300.0,1300.0,0.6010514609240699,0.9570049999999999
US NYC,snake eggs,170.0,170.0,170.0,140.0,90.0,170.0,90.0,170.0,170.0,140.0,90.0,140.0,140.0,0.094882729211087,
US NYC,snake venom antidote,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.857142857,
US NYC,snow chains,50.0,40.0,40.0,30.0,50.0,70.0,140.0,260.0,720.0,480.0,320.0,260.0,210.0,1.0,1.208495
US NYC,snow tires,140.0,140.0,140.0,170.0,260.0,390.0,590.0,880.0,1600.0,1300.0,480.0,480.0,590.0,0.9987158909999999,3.181451
